Link,Name,Teams,Prize,Type,Location,Start Date,End Date
https://www.hltv.org/events/5745/dreamhack-open-september-2021-oceania,DreamHack Open September 2021 Oceania,4,30000,4,Sep 22nd - Sep 26,22.09.2021,26.09.2021
https://www.hltv.org/events/5743/dreamhack-open-september-2021-south-america,DreamHack Open September 2021 South America,4,30000,4,Sep 22nd - Sep 26,22.09.2021,26.09.2021
https://www.hltv.org/events/5742/dreamhack-open-september-2021-north-america,DreamHack Open September 2021 North America,8,70000,8,Sep 22nd - Sep 26,22.09.2021,26.09.2021
https://www.hltv.org/events/5605/blast-premier-fall-groups-2021,BLAST Premier Fall Groups 2021,12,150000,12,Sep 16th - Sep 26,16.09.2021,26.09.2021
https://www.hltv.org/events/5813/funspark-ulti-2021-europe-regional-series-3,Funspark ULTI 2021 Europe Regional Series 3,16,30000,16,Sep 13th - Sep 26,13.09.2021,26.09.2021
https://www.hltv.org/events/6051/gjirafa50-masters-league-season-2,Gjirafa50 Masters League Season 2,16+,17008,16+,Aug 28th - Sep 26,28.08.2021,26.09.2021
https://www.hltv.org/events/6160/saudi-esports-federation-cup-season-2,Saudi Esports Federation Cup Season 2,2+,290133,2+,Sep 25,25.09.2021,25.09.2021
https://www.hltv.org/events/6147/ygames-pro-series-2021,YGames Pro Series 2021,8+,21976,8+,Sep 20th - Sep 24,20.09.2021,24.09.2021
https://www.hltv.org/events/6128/malta-vibes-knockout-series-2,Malta Vibes Knockout Series 2,40,50000,40,Sep 13th - Sep 23,13.09.2021,23.09.2021
https://www.hltv.org/events/6130/swisscom-hero-league-season-6,Swisscom Hero League Season 6,6+,2176,6+,Sep 9th - Sep 23,09.09.2021,23.09.2021
https://www.hltv.org/events/6148/redragon-latam-series-2021-season-1-northern-cone,Redragon Latam Series 2021 Season 1 Northern Cone,2+,1000,2+,Sep 20,20.09.2021,20.09.2021
https://www.hltv.org/events/6146/esea-summer-2021-cash-cup-7-europe,ESEA Summer 2021 Cash Cup 7 Europe,4,4000,4,Sep 19,19.09.2021,19.09.2021
https://www.hltv.org/events/6145/esea-summer-2021-cash-cup-7-north-america,ESEA Summer 2021 Cash Cup 7 North America,4+,15000,4+,Sep 19,19.09.2021,19.09.2021
https://www.hltv.org/events/6083/iem-fall-2021-cis-closed-qualifier,IEM Fall 2021 CIS Closed Qualifier,8,6 spots in IEM Fall '21 CIS,8,Sep 18th - Sep 19,18.09.2021,19.09.2021
https://www.hltv.org/events/6080/iem-fall-2021-north-america-closed-qualifier,IEM Fall 2021 North America Closed Qualifier,8,6 spots in IEM Fall '21 NA,8,Sep 18th - Sep 19,18.09.2021,19.09.2021
https://www.hltv.org/events/6092/iem-fall-2021-oceania-closed-qualifier,IEM Fall 2021 Oceania Closed Qualifier,4,2 spots in IEM Fall '21 Oceania,4,Sep 17th - Sep 19,17.09.2021,19.09.2021
https://www.hltv.org/events/6089/iem-fall-2021-south-america-closed-qualifier,IEM Fall 2021 South America Closed Qualifier,4,2 spots in IEM Fall '21 South America,4,Sep 17th - Sep 19,17.09.2021,19.09.2021
https://www.hltv.org/events/6086/iem-fall-2021-asia-closed-qualifier,IEM Fall 2021 Asia Closed Qualifier,4,2 spots in IEM Fall '21 Asia,4,Sep 17th - Sep 19,17.09.2021,19.09.2021
https://www.hltv.org/events/6133/tipsport-cool-liga-season-10,Tipsport COOL Liga Season 10,4+,9630,4+,Sep 17th - Sep 18,17.09.2021,18.09.2021
https://www.hltv.org/events/6074/iem-fall-2021-europe-closed-qualifier,IEM Fall 2021 Europe Closed Qualifier,16,12 spots at IEM Fall '21 EU,16,Sep 14th - Sep 18,14.09.2021,18.09.2021
https://www.hltv.org/events/6119/dreamhack-open-september-2021-north-america-closed-qualifier,DreamHack Open September 2021 North America Closed Qualifier,8,2 spots in DH September '21 NA,8,Sep 14th - Sep 17,14.09.2021,17.09.2021
https://www.hltv.org/events/6122/dreamhack-open-september-2021-south-america-closed-qualifier,DreamHack Open September 2021 South America Closed Qualifier,4,2 spots in DH September '21 SA,4,Sep 14th - Sep 16,14.09.2021,16.09.2021
https://www.hltv.org/events/6114/dreamhack-open-september-2021-oceania-closed-qualifier,DreamHack Open September 2021 Oceania Closed Qualifier,4,2 spots in DH September '21 OCE,4,Sep 14th - Sep 16,14.09.2021,16.09.2021
https://www.hltv.org/events/6123/elite-series-summer-split-2021,Elite Series Summer Split 2021,4+,7060,4+,Sep 2nd - Sep 16,02.09.2021,16.09.2021
https://www.hltv.org/events/6134/aorus-league-2021-season-3-regional-finals,Aorus League 2021 Season 3 Regional Finals,2,5000,2,Sep 15,15.09.2021,15.09.2021
https://www.hltv.org/events/6052/fragadelphia-invitational-fall-2021-blast-premier-qualifier,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Sep 13th - Sep 15,13.09.2021,15.09.2021
https://www.hltv.org/events/6132/insane-fastcup-1,Insane FASTCUP 1,8,10000,8,Sep 12,12.09.2021,12.09.2021
https://www.hltv.org/events/6094/iem-fall-2021-oceania-open-qualifier-2,IEM Fall 2021 Oceania Open Qualifier 2,4+,1 spot in Closed Qualifier,4+,Sep 12,12.09.2021,12.09.2021
https://www.hltv.org/events/6091/iem-fall-2021-south-america-open-qualifier-2,IEM Fall 2021 South America Open Qualifier 2,16+,1 spot in Closed Qualifier,16+,Sep 11th - Sep 12,11.09.2021,12.09.2021
https://www.hltv.org/events/6088/iem-fall-2021-asia-open-qualifier-2,IEM Fall 2021 Asia Open Qualifier 2,8+,1 spot in Closed Qualifier,8+,Sep 11th - Sep 12,11.09.2021,12.09.2021
https://www.hltv.org/events/6085/iem-fall-2021-cis-open-qualifier-2,IEM Fall 2021 CIS Open Qualifier 2,8+,2 spots in Closed Qualifier,8+,Sep 11th - Sep 12,11.09.2021,12.09.2021
https://www.hltv.org/events/6082/iem-fall-2021-north-america-open-qualifier-2,IEM Fall 2021 North America Open Qualifier 2,4+,2 spots in Closed Qualifier,4+,Sep 11th - Sep 12,11.09.2021,12.09.2021
https://www.hltv.org/events/6030/fireleague-latin-power-fall-2021-blast-premier-qualifier,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Sep 10th - Sep 12,10.09.2021,12.09.2021
https://www.hltv.org/events/6028/twr-eastern-european-masters-fall-2021-blast-premier-qualifier,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Sep 10th - Sep 12,10.09.2021,12.09.2021
https://www.hltv.org/events/6022/fragadelphia-15,Fragadelphia 15,24+,60000,24+,Sep 10th - Sep 12,10.09.2021,12.09.2021
https://www.hltv.org/events/5554/esl-pro-league-season-14,ESL Pro League Season 14,24,750000,24,Aug 16th - Sep 12,16.08.2021,12.09.2021
https://www.hltv.org/events/6093/iem-fall-2021-oceania-open-qualifier-1,IEM Fall 2021 Oceania Open Qualifier 1,4+,1 spot in Closed Qualifier,4+,Sep 10,10.09.2021,10.09.2021
https://www.hltv.org/events/6090/iem-fall-2021-south-america-open-qualifier-1,IEM Fall 2021 South America Open Qualifier 1,16+,1 spot in Closed Qualifier,16+,Sep 9th - Sep 10,09.09.2021,10.09.2021
https://www.hltv.org/events/6087/iem-fall-2021-asia-open-qualifier-1,IEM Fall 2021 Asia Open Qualifier 1,8+,1 spot in Closed Qualifier,8+,Sep 9th - Sep 10,09.09.2021,10.09.2021
https://www.hltv.org/events/6084/iem-fall-2021-cis-open-qualifier-1,IEM Fall 2021 CIS Open Qualifier 1,8+,2 spots in Closed Qualifier,8+,Sep 9th - Sep 10,09.09.2021,10.09.2021
https://www.hltv.org/events/6079/iem-fall-2021-europe-open-qualifier-4,IEM Fall 2021 Europe Open Qualifier 4,16+,2 spots in Closed Qualifier,16+,Sep 9th - Sep 10,09.09.2021,10.09.2021
https://www.hltv.org/events/6032/fantasyexpo-eu-champions-fall-2021-blast-premier-qualifier,Fantasyexpo EU Champions Fall 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Sep 7th - Sep 9,07.09.2021,09.09.2021
https://www.hltv.org/events/6101/pinnacle-fall-series-1,Pinnacle Fall Series 1,20,68000,20,Aug 30th - Sep 9,30.08.2021,09.09.2021
https://www.hltv.org/events/5997/elisa-invitational-fall-2021-regionals,Elisa Invitational Fall 2021 Regionals,16,8 spots in Elisa Invitational Fall,16,Aug 16th - Sep 9,16.08.2021,09.09.2021
https://www.hltv.org/events/6081/iem-fall-2021-north-america-open-qualifier-1,IEM Fall 2021 North America Open Qualifier 1,8+,2 spots in Closed Qualifier,8+,Sep 7th - Sep 8,07.09.2021,08.09.2021
https://www.hltv.org/events/6109/aorus-league-2021-season-3-southern-cone,Aorus League 2021 Season 3 Southern Cone,8,1 spot in Regional Finals,8,Aug 25th - Sep 7,25.08.2021,07.09.2021
https://www.hltv.org/events/6129/twr-eastern-european-masters-fall-2021-bulgaria-qualifier,TWR Eastern European Masters Fall 2021 Bulgaria Qualifier,2,1 spot in TWR EEM Fall '21,2,Sep 6,06.09.2021,06.09.2021
https://www.hltv.org/events/6116/dreamhack-open-september-2021-oceania-open-qualifier-2,DreamHack Open September 2021 Oceania Open Qualifier 2,4+,1 spot in Closed Qualifier,4+,Sep 5th - Sep 6,05.09.2021,06.09.2021
https://www.hltv.org/events/6127/komplett-back-to-gaming-2021-sweden,Komplett Back to Gaming 2021 Sweden,8,4025,8,Sep 5,05.09.2021,05.09.2021
https://www.hltv.org/events/6118/dreamhack-open-september-2021-north-america-open-qualifier-2,DreamHack Open September 2021 North America Open Qualifier 2,4+,2 spots in Closed Qualifier,4+,Sep 5,05.09.2021,05.09.2021
https://www.hltv.org/events/6125/v4-future-sports-festival-2021-open-qualifier,V4 Future Sports Festival 2021 Open Qualifier,16+,1 spot in V4 International Cup,16+,Sep 4th - Sep 5,04.09.2021,05.09.2021
https://www.hltv.org/events/6121/dreamhack-open-september-2021-south-america-open-qualifier-2,DreamHack Open September 2021 South America Open Qualifier 2,16+,1 spot in Closed Qualifier,16+,Sep 4th - Sep 5,04.09.2021,05.09.2021
https://www.hltv.org/events/6115/dreamhack-open-september-2021-oceania-open-qualifier-1,DreamHack Open September 2021 Oceania Open Qualifier 1,4+,1 spot in Closed Qualifier,4+,Sep 4th - Sep 5,04.09.2021,05.09.2021
https://www.hltv.org/events/6078/iem-fall-2021-europe-open-qualifier-3,IEM Fall 2021 Europe Open Qualifier 3,16+,2 spots in Closed Qualifier,16+,Sep 4th - Sep 5,04.09.2021,05.09.2021
https://www.hltv.org/events/6031/nordic-masters-fall-2021-blast-premier-qualifier,Nordic Masters Fall 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Sep 3rd - Sep 5,03.09.2021,05.09.2021
https://www.hltv.org/events/6010/european-development-championship-5,European Development Championship 5,16,30000,16,Aug 18th - Sep 5,18.08.2021,05.09.2021
https://www.hltv.org/events/6126/saudi-esports-federation-cup-2021,Saudi Esports Federation Cup 2021,2+,290112,2+,Sep 4,04.09.2021,04.09.2021
https://www.hltv.org/events/6113/icelandic-vodafone-league-season-5,Icelandic Vodafone League Season 5,2+,2360,2+,Sep 4,04.09.2021,04.09.2021
https://www.hltv.org/events/6096/fantasyexpo-eu-champions-fall-2021-europe-open-qualifier-2,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 2,4+,Spot in Fantasyexpo Fall '21,4+,Sep 4,04.09.2021,04.09.2021
https://www.hltv.org/events/6103/cbcs-retake-series-2021-season-2,CBCS Retake Series 2021 Season 2,16,5000,16,Aug 25th - Sep 4,25.08.2021,04.09.2021
https://www.hltv.org/events/6117/dreamhack-open-september-2021-north-america-open-qualifier-1,DreamHack Open September 2021 North America Open Qualifier 1,4+,2 spots in Closed Qualifier,4+,Sep 3,03.09.2021,03.09.2021
https://www.hltv.org/events/6120/dreamhack-open-september-2021-south-america-open-qualifier-1,DreamHack Open September 2021 South America Open Qualifier 1,16+,1 spot in Closed Qualifier,16+,Sep 2nd - Sep 3,02.09.2021,03.09.2021
https://www.hltv.org/events/6077/iem-fall-2021-europe-open-qualifier-2,IEM Fall 2021 Europe Open Qualifier 2,16+,2 spots in Closed Qualifier,16+,Sep 2nd - Sep 3,02.09.2021,03.09.2021
https://www.hltv.org/events/6095/fantasyexpo-eu-champions-fall-2021-europe-open-qualifier-1,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 1,4+,Spot in Fantasyexpo Fall '21,4+,Sep 1,01.09.2021,01.09.2021
https://www.hltv.org/events/6110/liga-gamers-club-2021-serie-a-august-cup,Liga Gamers Club 2021 Serie A August Cup,6+,1650,6+,Aug 27th - Aug 30,27.08.2021,30.08.2021
https://www.hltv.org/events/6111/ropl-stars-2021,ROPL Stars 2021,6+,3000,6+,Aug 28th - Aug 29,28.08.2021,29.08.2021
https://www.hltv.org/events/6098/fantasyexpo-eu-champions-fall-2021-uk-ireland-closed-qualifier,Fantasyexpo EU Champions Fall 2021 UK & Ireland Closed Qualifier,4,Spot in Fantasyexpo Fall '21,4,Aug 28th - Aug 29,28.08.2021,29.08.2021
https://www.hltv.org/events/6076/iem-fall-2021-europe-open-qualifier-1,IEM Fall 2021 Europe Open Qualifier 1,16+,2 spots in Closed Qualifier,16+,Aug 28th - Aug 29,28.08.2021,29.08.2021
https://www.hltv.org/events/6107/pelaajat-series-fall-2021,Pelaajat Series Fall 2021,8,Spot in Nordic Masters Fall '21,8,Aug 27th - Aug 29,27.08.2021,29.08.2021
https://www.hltv.org/events/6062/douyu-fall-cup-2021-blast-premier-qualifier,Douyu Fall Cup 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Aug 27th - Aug 29,27.08.2021,29.08.2021
https://www.hltv.org/events/6001/weplay-academy-league-season-1-finals,WePlay Academy League Season 1 Finals,4,88000,4,Aug 27th - Aug 29,27.08.2021,29.08.2021
https://www.hltv.org/events/6035/alpha-pro-league-2021,Alpha Pro League 2021,8+,5000,8+,Aug 22nd - Aug 29,22.08.2021,29.08.2021
https://www.hltv.org/events/6097/fantasyexpo-eu-champions-fall-2021-france-closed-qualifier,Fantasyexpo EU Champions Fall 2021 France Closed Qualifier,4,Spot in Fantasyexpo Fall '21,4,Aug 27th - Aug 28,27.08.2021,28.08.2021
https://www.hltv.org/events/6029/calyx-dune-cup-fall-2021-blast-premier-qualifier,Calyx Dune Cup Fall 2021 - BLAST Premier Qualifier,8,BLAST Fall Showdown spot,8,Aug 26th - Aug 28,26.08.2021,28.08.2021
https://www.hltv.org/events/6034/flow-fireleague-2021-southern-cone,Flow FiReLEAGUE 2021 Southern Cone,16,Spots in FiReLEAGUE circuit,16,Aug 4th - Aug 28,04.08.2021,28.08.2021
https://www.hltv.org/events/6099/fantasyexpo-eu-champions-fall-2021-dach-closed-qualifier,Fantasyexpo EU Champions Fall 2021 DACH Closed Qualifier,4,Spot in Fantasyexpo Fall '21,4,Aug 26th - Aug 27,26.08.2021,27.08.2021
https://www.hltv.org/events/6108/funspark-ulti-2021-europe-regional-series-3-closed-qualifier,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier,16,4 spots in Funspark EU S3,16,Aug 25th - Aug 27,25.08.2021,27.08.2021
https://www.hltv.org/events/6100/pinnacle-fall-series-1-regionals,Pinnacle Fall Series 1 Regionals,16,16000,16,Aug 23rd - Aug 27,23.08.2021,27.08.2021
https://www.hltv.org/events/6106/douyu-fall-cup-2021-closed-qualifier,Douyu Fall Cup 2021 Closed Qualifier,8,4 spots in Douyu Fall Cup '21,8,Aug 25th - Aug 26,25.08.2021,26.08.2021
https://www.hltv.org/events/6067/ironwar-grand-prix-2021,IronWar Grand Prix 2021,16,30000,16,Aug 18th - Aug 26,18.08.2021,26.08.2021
https://www.hltv.org/events/6054/malta-vibes-knockout-series-1,Malta Vibes Knockout Series 1,40,50000,40,Aug 16th - Aug 26,16.08.2021,26.08.2021
https://www.hltv.org/events/6105/european-nations-cup-2021,European Nations Cup 2021,12,5000,12,Aug 23rd - Aug 25,23.08.2021,25.08.2021
https://www.hltv.org/events/6112/funspark-ulti-2021-asia-playoffs-1,Funspark ULTI 2021 Asia Playoffs 1,8,25000,8,Aug 19th - Aug 25,19.08.2021,25.08.2021
https://www.hltv.org/events/6104/optibet-latvian-league-2021,Optibet Latvian League 2021,2+,3514,2+,Aug 22,22.08.2021,22.08.2021
https://www.hltv.org/events/6075/hong-kong-masters-2021,Hong Kong Masters 2021,2,3600,2,Aug 22,22.08.2021,22.08.2021
https://www.hltv.org/events/6043/pelaajat-series-fall-showoff-2021,Pelaajat Series Fall Showoff 2021,2,Spot in Nordic Masters Fall,2,Aug 22,22.08.2021,22.08.2021
https://www.hltv.org/events/6068/ghetto-egames-season-1-finals,Ghetto eGames Season 1 Finals,8,3500,8,Aug 19th - Aug 22,19.08.2021,22.08.2021
https://www.hltv.org/events/6102/iesf-2021-georgia,IESF 2021 Georgia,2+,1700,2+,Aug 21,21.08.2021,21.08.2021
https://www.hltv.org/events/6063/tubecon-games-finnish-championship-2021,Tubecon Games Finnish Championship 2021,4,11720,4,Aug 21,21.08.2021,21.08.2021
https://www.hltv.org/events/6061/esa-supremes-vestel-cup-2021,ESA Supremes Vestel Cup 2021,8,1 spot in TWR EEM Fall '21,8,Aug 17th - Aug 20,17.08.2021,20.08.2021
https://www.hltv.org/events/6065/israel-esports-championship-2021-finals,Israel Esports Championship 2021 Finals,2,IESF '21 East EU Qual spot,2,Aug 18,18.08.2021,18.08.2021
https://www.hltv.org/events/6060/bitexen-tesfed-turkish-championship-2021-finals,Bitexen TESFED Turkish Championship 2021 Finals,2+,1407,2+,Aug 15,15.08.2021,15.08.2021
https://www.hltv.org/events/6059/esea-summer-2021-cash-cup-6-europe,ESEA Summer 2021 Cash Cup 6 Europe,4+,4000,4+,Aug 15,15.08.2021,15.08.2021
https://www.hltv.org/events/6057/biogaming-summer-open-2021,BIOGAMING Summer Open 2021,2+,1170,2+,Aug 15,15.08.2021,15.08.2021
https://www.hltv.org/events/6055/king-of-adria-2021,King of Adria 2021,4,TWR EEM Fall '21 spot,4,Aug 15,15.08.2021,15.08.2021
https://www.hltv.org/events/6058/esea-summer-2021-cash-cup-6-north-america,ESEA Summer 2021 Cash Cup 6 North America,8+,15000,8+,Aug 14th - Aug 15,14.08.2021,15.08.2021
https://www.hltv.org/events/6053/liga-gamers-club-2021-serie-s-season-1,Liga Gamers Club 2021 Serie S Season 1,8,2900,8,Aug 12th - Aug 15,12.08.2021,15.08.2021
https://www.hltv.org/events/5991/la-liga-pro-directv-2021-apertura-south,La Liga Pro DIRECTV 2021 Apertura South,16,10000,16,Jul 2nd - Aug 15,02.07.2021,15.08.2021
https://www.hltv.org/events/5972/redragon-latam-series-2021-season-1-southern-cone,Redragon Latam Series 2021 Season 1 Southern Cone,8,2000,8,Jun 28th - Aug 15,28.06.2021,15.08.2021
https://www.hltv.org/events/6056/ace-x-icelandic-open-2021,Ace X Icelandic Open 2021,2+,5308,2+,Aug 14,14.08.2021,14.08.2021
https://www.hltv.org/events/6041/aorus-league-2021-season-3-brazil,Aorus League 2021 Season 3 Brazil,8,1 spot in Regional Finals,8,Aug 9th - Aug 13,09.08.2021,13.08.2021
https://www.hltv.org/events/5982/esea-premier-season-37-europe-relegation,ESEA Premier Season 37 Europe Relegation,8,Spots in ESEA Circuit,8,Jul 12th - Aug 13,12.07.2021,13.08.2021
https://www.hltv.org/events/6049/esea-summer-2021-cash-cup-5-europe,ESEA Summer 2021 Cash Cup 5 Europe,4+,4000,4+,Aug 8,08.08.2021,08.08.2021
https://www.hltv.org/events/6047/elisa-invitational-fall-2021-sweden-closed-qualifier,Elisa Invitational Fall 2021 Sweden Closed Qualifier,4,Spot in Elisa Fall Regionals,4,Aug 8,08.08.2021,08.08.2021
https://www.hltv.org/events/6046/elisa-invitational-fall-2021-denmark-closed-qualifier,Elisa Invitational Fall 2021 Denmark Closed Qualifier,4,Spot in Elisa Fall Regionals,4,Aug 8,08.08.2021,08.08.2021
https://www.hltv.org/events/6045/elisa-invitational-fall-2021-norway-closed-qualifier,Elisa Invitational Fall 2021 Norway Closed Qualifier,4,Spot in Elisa Fall Regionals,4,Aug 8,08.08.2021,08.08.2021
https://www.hltv.org/events/6044/elisa-invitational-fall-2021-finland-closed-qualifier,Elisa Invitational Fall 2021 Finland Closed Qualifier,4,Spot in Elisa Fall Regionals,4,Aug 8,08.08.2021,08.08.2021
https://www.hltv.org/events/6048/esea-summer-2021-cash-cup-5-north-america,ESEA Summer 2021 Cash Cup 5 North America,8+,15000,8+,Aug 7th - Aug 8,07.08.2021,08.08.2021
https://www.hltv.org/events/5967/cbcs-elite-league-2021-season-2,CBCS Elite League 2021 Season 2,16,18200,16,Jul 21st - Aug 8,21.07.2021,08.08.2021
https://www.hltv.org/events/6000/weplay-academy-league-season-1,WePlay Academy League Season 1,8,12000,8,Jul 19th - Aug 8,19.07.2021,08.08.2021
https://www.hltv.org/events/5992/lpl-pro-league-season-8,LPL Pro League Season 8,8+,7526,8+,Jul 13th - Aug 8,13.07.2021,08.08.2021
https://www.hltv.org/events/6042/3e-romania-fragtales-2021,3E Romania FragTales 2021,2+,4749,2+,Aug 3,03.08.2021,03.08.2021
https://www.hltv.org/events/6039/esea-summer-2021-cash-cup-4-north-america,ESEA Summer 2021 Cash Cup 4 North America,4+,2000,4+,Aug 1,01.08.2021,01.08.2021
https://www.hltv.org/events/6038/esea-summer-2021-cash-cup-4-europe,ESEA Summer 2021 Cash Cup 4 Europe,4+,4000,4+,Aug 1,01.08.2021,01.08.2021
https://www.hltv.org/events/6037/ghetto-egames-season-1-cup-7,Ghetto eGames Season 1 Cup 7,4+,1200,4+,Aug 1,01.08.2021,01.08.2021
https://www.hltv.org/events/6026/ironwar-2021,IronWar 2021,8,20000,8,Jul 29th - Aug 1,29.07.2021,01.08.2021
